"Name","Modified Time","Change Time","Access Time","Created Time","Size","Flags(Dir)","Flags(Meta)","Known","Location","MD5 Hash","SHA-256 Hash","MIME Type","Extension"
"hwexclude.txt","2018-04-11 07:30:32 SGT","2018-07-02 08:42:32 SGT","2018-04-11 07:30:32 SGT","2018-04-11 07:30:32 SGT","51","Allocated","Allocated","unknown","/img_202.dd/$WINDOWS.~BT/Sources/hwexclude.txt","b218d816d960f4a7ce9561ecacfb78ba","01e77416ca972b067177e97747201503d6532fa3b1276da4f4bc29957cd2dad7","text/plain","txt"
"License.txt","2018-06-07 08:53:48 SGT","2018-06-07 08:53:48 SGT","2018-06-07 08:53:48 SGT","2018-06-07 08:53:48 SGT","24521","Allocated","Allocated","unknown","/img_202.dd/Program Files/TrueCrypt/License.txt","4c268628db6c83fe878897412487f58c","f6994309a1f883b434dcd5b814476da7bb6628762073e6d487c05610e80329c5","text/plain","txt"
"ThirdPartyNotices.txt","2017-03-19 04:56:44 SGT","2018-05-02 10:51:59 SGT","2017-03-19 04:56:44 SGT","2017-03-19 04:56:44 SGT","1091","Allocated","Allocated","unknown","/img_202.dd/Program Files/Windows Defender/ThirdPartyNotices.txt","314ce81bed1547b8fa40f405f4c8b9fc","00d799dc04fbdf92bc39218c22723c61c3204a82b1fc418e6aea65e6ed111ce8","text/plain","txt"
"TableTextServiceAmharic.txt","2017-03-19 04:58:35 SGT","2017-05-10 01:39:57 SGT","2017-03-19 04:58:35 SGT","2017-03-19 04:58:35 SGT","14186","Allocated","Allocated","unknown","/img_202.dd/Program Files/Windows NT/TableTextService/TableTextServiceAmharic.txt","6ef65e83d24176c97cc5ebd72fffb067","c3657f35055ace57096547318633ba386d67b818614fa36f4c936789b1f54c1b","text/plain","txt"
"TableTextServiceArray.txt","2017-03-19 04:58:35 SGT","2017-05-10 01:39:57 SGT","2017-03-19 04:58:35 SGT","2017-03-19 04:58:35 SGT","1272944","Allocated","Allocated","unknown","/img_202.dd/Program Files/Windows NT/TableTextService/TableTextServiceArray.txt","00b6b7120544fb2bae2c56c8cdcf05f7","ece48b557f2c42b40d857fc74851a124cfa07d9bd0e3f3b48e0337bd799c1a99","text/plain","txt"
"TableTextServiceDaYi.txt","2017-03-19 04:58:34 SGT","2017-05-10 01:39:57 SGT","2017-03-19 04:58:34 SGT","2017-03-19 04:58:34 SGT","980224","Allocated","Allocated","unknown","/img_202.dd/Program Files/Windows NT/TableTextService/TableTextServiceDaYi.txt","c7ebae2f66876c687fdd441dd97675b1","22932611428065343faa8f8241bbea120638758923f1fa8a752d0493f12003b6","text/plain","txt"
"TableTextServiceTigrinya.txt","2017-03-19 04:58:35 SGT","2017-05-10 01:39:57 SGT","2017-03-19 04:58:35 SGT","2017-03-19 04:58:35 SGT","14198","Allocated","Allocated","unknown","/img_202.dd/Program Files/Windows NT/TableTextService/TableTextServiceTigrinya.txt","dc6bf1da6e816ad81f1122c36c238d55","001dab88641e043be046351dab1c3be9feccc5cf1a531b52d7f2d24b4f44c684","text/plain","txt"
"TableTextServiceYi.txt","2017-03-19 04:58:37 SGT","2017-05-10 01:39:57 SGT","2017-03-19 04:58:37 SGT","2017-03-19 04:58:37 SGT","45170","Allocated","Allocated","unknown","/img_202.dd/Program Files/Windows NT/TableTextService/TableTextServiceYi.txt","ac05652af93a583226fd118e23d3652f","54e26fc4f586b39c4ccb6655735e8aa03ad31498efd0119ab8406258d5561627","text/plain","txt"
"index.txt","2017-03-19 10:33:17 SGT","2018-07-09 11:23:40 SGT","2017-03-19 10:33:17 SGT","2017-03-19 10:33:17 SGT","379","Allocated","Allocated","unknown","/img_202.dd/Program Files/WindowsApps/Microsoft.BingWeather_4.25.11802.0_x64__8wekyb3d8bbwe/_Resources/index.txt","1cf7a9c2f7edd00ced636f39aa074e25","31aa80fbbf530e53f00c66567dd5375949e83ea580585319175b14c04f46ef28","text/plain","txt"
"index.txt","2017-03-19 10:35:41 SGT","2018-05-02 09:36:37 SGT","2017-03-19 10:35:41 SGT","2017-03-19 10:35:41 SGT","163","Allocated","Allocated","unknown","/img_202.dd/Program Files/WindowsApps/Microsoft.Getstarted_5.12.2691.1000_x64__8wekyb3d8bbwe/_Resources/index.txt","7aea9e69971631d802d7183a1d5f955e","a22baf50058fd597bb048ef998420b0b79237c381b4dc913be75c229b5d14289","text/plain","txt"
